GEOID20,District
080810005005024,3
080810005005027,3
080810005005028,3
080810005005029,3
080810005005030,3
080810005005031,3
080810005005032,3
080810005005033,3
080810005005034,3
080810005005035,3
080810005005036,3
080810005005037,3
080810005005038,3
080810005006000,3
080810005006001,3
080810005006002,3
080810005006003,3
080810005006004,3
080810005006005,3
080810005006014,3
080810005006015,3
080810005006016,3
080810005006017,3
080810005006018,3
080810005006019,3
080810005006020,3
080810005006021,3
080810005006022,3
080810005006023,3
080810005006026,3
080810005006027,3
080810005006028,3
080810005006029,3
080810005006030,3
080810005006031,3
080810005006032,3
080810005006033,3
080810005006034,3
080810005006035,3
080810006002196,3
080810006002197,3
080810006002198,3
080810006002199,3
080810006002200,3
080810006002201,3
080810006002202,3
080810006002203,3
080810006002222,3
080810006002239,3
080810006002240,3
080810006002241,3
080810006002246,3
080810006002294,3
080810003001084,3
080810006001542,3
080810006001544,3
080810006001545,3
080810006001546,3
080810006001554,3
080810006001555,3
080810006001557,3
080810006001558,3
080810006001559,3
080810006001563,3
080810006001564,3
080810006001565,3
080810006001566,3
080810006001567,3
080810006001568,3
080810006001569,3
080810006001570,3
080810006001571,3
080810006001572,3
080810006001573,3
080810006001575,3
080810006001576,3
080810006001577,3
080810006002181,3
080810006002194,3
080810006002195,3
080810006002204,3
080810006002205,3
080810006002206,3
080810006002207,3
080810006002208,3
080810006002209,3
080810006002210,3
080810006002211,3
080810006002212,3
080810006002213,3
080810006002214,3
080810006002215,3
080810006002216,3
080810006002220,3
080810006002221,3
080810006002223,3
080810006002224,3
080810006002225,3
080810006002226,3
080810006002227,3
080810006002228,3
080810006002229,3
080810006002230,3
080810006002231,3
080810006002232,3
080810006002233,3
080810006002234,3
080810006002235,3
080810006002236,3
080810006002237,3
080810006002238,3
080810006002242,3
080810006002243,3
080810006002244,3
080810006002245,3
080810006002247,3
080810006002248,3
080810006002249,3
080810006002250,3
080810006002251,3
080810006002252,3
080810006002253,3
080810006002254,3
080810006002255,3
080810006002256,3
080810006002257,3
080810006002258,3
080810006002259,3
080810006002260,3
080810006002261,3
080810006002262,3
080810006002263,3
080810006002264,3
080810006002265,3
080810006002266,3
080810006002267,3
080810006002268,3
080810006002269,3
080810006002270,3
080810006002271,3
080810006002272,3
080810006002273,3
080810006002274,3
080810006002275,3
080810006002276,3
080810006002277,3
080810006002278,3
080810006002279,3
080810006002280,3
080810006002281,3
080810006002282,3
080810006002283,3
080810006002284,3
080810006002285,3
080810006002286,3
080810006002287,3
080810006002293,3
080810006002300,3
080810006002301,3
080810003001000,3
080810003001001,3
080810003001002,3
080810003001003,3
080810003001004,3
080810003001005,3
080810003001006,3
080810003001008,3
080810003001010,3
080810003001011,3
080810003001012,3
080810003001013,3
080810003001018,3
080810003001019,3
080810003001021,3
080810003001022,3
080810003001023,3
080810003001024,3
080810003001025,3
080810003001026,3
080810003001027,3
080810003001029,3
080810003001035,3
080810003001036,3
080810003001037,3
080810003001038,3
080810003001039,3
080810003002000,3
080810003002001,3
080810003002006,3
080810003002008,3
080810005002000,3
080810005002001,3
080810005002002,3
080810005002003,3
080810005002006,3
080810005002007,3
080810005002034,3
080810005003000,3
080810005003001,3
080810005003002,3
080810005003003,3
080810005003004,3
080810005003005,3
080810005003006,3
080810005003007,3
080810005003008,3
080810005003009,3
080810005003010,3
080810005003011,3
080810005003012,3
080810005003013,3
080810005003014,3
080810005003015,3
080810005003016,3
080810005003017,3
080810005003018,3
080810005003019,3
080810005003020,3
080810005004005,3
080810006001000,3
080810006001001,3
080810006001002,3
080810006001003,3
080810006001004,3
080810006001005,3
080810006001006,3
080810006001007,3
080810006001008,3
080810006001009,3
080810006001010,3
080810006001015,3
080810006001016,3
080810006001017,3
080810006001018,3
080810006001019,3
080810006001020,3
080810006001021,3
080810006001022,3
080810006001023,3
080810006001155,3
080810006001156,3
080810006001157,3
080810006001158,3
080810006001229,3
080810006001236,3
080810006001237,3
080810006001238,3
080810006001239,3
080810006001240,3
080810006001241,3
080810006001242,3
080810006001243,3
080810006001245,3
080810006001246,3
080810006001247,3
080810006001248,3
080810006001249,3
080810006001250,3
080810006001251,3
080810006001256,3
080810006001595,3
080810006002000,3
080810006002001,3
080810006002002,3
080810006002003,3
080810006002004,3
080810006002005,3
080810006002006,3
080810006002007,3
080810006002008,3
080810006002009,3
080810006002010,3
080810006002011,3
080810006002012,3
080810006002013,3
080810006002014,3
080810006002015,3
080810006002016,3
080810006002017,3
080810006002018,3
080810006002019,3
080810006002020,3
080810006002021,3
080810006002022,3
080810006002023,3
080810006002024,3
080810006002025,3
080810006002026,3
080810006002027,3
080810006002028,3
080810006002029,3
080810006002030,3
080810006002031,3
080810006002032,3
080810006002033,3
080810006002034,3
080810006002035,3
080810006002036,3
080810006002037,3
080810006002038,3
080810006002039,3
080810006002040,3
080810006002041,3
080810006002042,3
080810006002043,3
080810006002044,3
080810006002045,3
080810006002046,3
080810006002047,3
080810006002048,3
080810006002049,3
080810006002050,3
080810006002051,3
080810006002052,3
080810006002053,3
080810006002054,3
080810006002055,3
080810006002056,3
080810006002057,3
080810006002058,3
080810006002059,3
080810006002060,3
080810006002061,3
080810006002062,3
080810006002063,3
080810006002064,3
080810006002065,3
080810006002066,3
080810006002067,3
080810006002068,3
080810006002069,3
080810006002070,3
080810006002071,3
080810006002072,3
080810006002073,3
080810006002074,3
080810006002075,3
080810006002076,3
080810006002077,3
080810006002078,3
080810006002079,3
080810006002080,3
080810006002081,3
080810006002082,3
080810006002083,3
080810006002084,3
080810006002085,3
080810006002086,3
080810006002087,3
080810006002088,3
080810006002089,3
080810006002090,3
080810006002091,3
080810006002092,3
080810006002093,3
080810006002094,3
080810006002095,3
080810006002096,3
080810006002097,3
080810006002098,3
080810006002099,3
080810006002100,3
080810006002101,3
080810006002102,3
080810006002103,3
080810006002104,3
080810006002105,3
080810006002106,3
080810006002107,3
080810006002108,3
080810006002109,3
080810006002110,3
080810006002111,3
080810006002112,3
080810006002113,3
080810006002114,3
080810006002115,3
080810006002116,3
080810006002117,3
080810006002118,3
080810006002119,3
080810006002120,3
080810006002121,3
080810006002122,3
080810006002123,3
080810006002124,3
080810006002125,3
080810006002126,3
080810006002127,3
080810006002128,3
080810006002129,3
080810006002134,3
080810006002142,3
080810006002143,3
080810006002144,3
080810006002145,3
080810006002146,3
080810006002147,3
080810006002148,3
080810006002150,3
080810006002151,3
080810006002152,3
080810006002153,3
080810006002162,3
080810006002163,3
080810006002288,3
080810006002289,3
080810006002290,3
080810006002295,3
080810006002296,3
080810006002297,3
080810006002298,3
080810006002299,3
080810003001007,3
080810003001009,3
080810003001014,3
080810003001015,3
080810003001016,3
080810003001017,3
080810005002008,3
080810005004000,3
080810005004001,3
080810005004002,3
080810005004003,3
080810005004004,3
080810005004006,3
080810005004007,3
080810005004008,3
080810005004009,3
080810005004010,3
080810005004011,3
080810005004012,3
080810005004013,3
080810005005000,3
080810005005001,3
080810005005002,3
080810005005003,3
080810005005004,3
080810005005005,3
080810005005006,3
080810005005007,3
080810005005008,3
080810005005009,3
080810005005012,3
080810005005013,3
080810005005015,3
080810005005016,3
080810005005017,3
080810005005018,3
080810005005019,3
080810005005020,3
080810005005021,3
080810005005022,3
080810005005023,3
080810005005025,3
080810005005026,3
080810006001138,3
080810006001139,3
080810006001140,3
080810006001141,3
080810006001142,3
080810006001143,3
080810006001144,3
080810006001145,3
080810006001146,3
080810006001147,3
080810006001148,3
080810006001149,3
080810006001150,3
080810006001151,3
080810006001152,3
080810006001153,3
080810006001154,3
080810006001159,3
080810006001160,3
080810006001217,3
080810006001218,3
080810006001219,3
080810006001220,3
080810006001223,3
080810006001224,3
080810006001232,3
080810006001233,3
080810006001244,3
080810006001252,3
080810006001253,3
080810006001254,3
080810006001255,3
080810006001257,3
080810006001258,3
080810006001259,3
080810006001260,3
080810006001261,3
080810006001262,3
080810006001263,3
080810006001264,3
080810006001265,3
080810006001266,3
080810006001267,3
080810006001268,3
080810006001269,3
080810006001270,3
080810006001271,3
080810006001272,3
080810006001273,3
080810006001274,3
080810006001275,3
080810006001276,3
080810006001277,3
080810006001278,3
080810006001279,3
080810006001280,3
080810006001281,3
080810006001282,3
080810006001283,3
080810006001284,3
080810006001285,3
080810006001286,3
080810006001287,3
080810006001288,3
080810006001289,3
080810006001290,3
080810006001291,3
080810006001292,3
080810006001293,3
080810006001294,3
080810006001295,3
080810006001296,3
080810006001297,3
080810006001298,3
080810006001299,3
080810006001300,3
080810006001301,3
080810006001302,3
080810006001303,3
080810006001304,3
080810006001305,3
080810006001306,3
080810006001307,3
080810006001308,3
080810006001309,3
080810006001310,3
080810006001311,3
080810006001312,3
080810006001313,3
080810006001314,3
080810006001315,3
080810006001316,3
080810006001317,3
080810006001318,3
080810006001319,3
080810006001320,3
080810006001321,3
080810006001322,3
080810006001323,3
080810006001324,3
080810006001325,3
080810006001326,3
080810006001327,3
080810006001328,3
080810006001329,3
080810006001330,3
080810006001331,3
080810006001332,3
080810006001333,3
080810006001334,3
080810006001335,3
080810006001336,3
080810006001337,3
080810006001338,3
080810006001339,3
080810006001340,3
080810006001341,3
080810006001342,3
080810006001343,3
080810006001344,3
080810006001345,3
080810006001346,3
080810006001347,3
080810006001348,3
080810006001349,3
080810006001350,3
080810006001351,3
080810006001352,3
080810006001353,3
080810006001354,3
080810006001355,3
080810006001356,3
080810006001357,3
080810006001358,3
080810006001359,3
080810006001360,3
080810006001361,3
080810006001362,3
080810006001363,3
080810006001364,3
080810006001365,3
080810006001366,3
080810006001367,3
080810006001368,3
080810006001369,3
080810006001370,3
080810006001371,3
080810006001372,3
080810006001373,3
080810006001374,3
080810006001375,3
080810006001376,3
080810006001480,3
080810006001481,3
080810006001539,3
080810006001540,3
080810006001541,3
080810006001543,3
080810006001547,3
080810006001548,3
080810006001549,3
080810006001550,3
080810006001551,3
080810006001552,3
080810006001553,3
080810006001556,3
080810006001560,3
080810006001561,3
080810006001574,3
080810006001579,3
080810006001580,3
080810006001581,3
080810006001582,3
080810006001583,3
080810006001584,3
080810006001585,3
080810006001586,3
080810006001587,3
080810006001589,3
080810006001590,3
080810006001591,3
080810006001592,3
080810006001594,3
080810006002133,3
080810006002136,3
080810006002137,3
080810006002138,3
080810006002139,3
080810006002154,3
080810006002155,3
080810006002156,3
080810006002157,3
080810006002158,3
080810006002159,3
080810006002180,3
080810006002182,3
080810006002183,3
080810006002184,3
080810006002185,3
080810006002192,3
080810006002193,3
080810006002217,3
080810006002218,3
080810006002219,3
080810006001011,3
080810006001012,3
080810006001013,3
080810006001014,3
080810006001024,3
080810006001025,3
080810006001026,3
080810006001027,3
080810006001028,3
080810006001029,3
080810006001030,3
080810006001031,3
080810006001032,3
080810006001033,3
080810006001034,3
080810006001035,3
080810006001036,3
080810006001037,3
080810006001038,3
080810006001039,3
080810006001040,3
080810006001041,3
080810006001042,3
080810006001043,3
080810006001044,3
080810006001045,3
080810006001046,3
080810006001047,3
080810006001048,3
080810006001049,3
080810006001050,3
080810006001051,3
080810006001052,3
080810006001053,3
080810006001054,3
080810006001055,3
080810006001056,3
080810006001057,3
080810006001058,3
080810006001059,3
080810006001060,3
080810006001061,3
080810006001062,3
080810006001063,3
080810006001064,3
080810006001065,3
080810006001066,3
080810006001067,3
080810006001068,3
080810006001069,3
080810006001070,3
080810006001071,3
080810006001072,3
080810006001073,3
080810006001074,3
080810006001075,3
080810006001076,3
080810006001077,3
080810006001078,3
080810006001079,3
080810006001080,3
080810006001081,3
080810006001082,3
080810006001083,3
080810006001084,3
080810006001085,3
080810006001086,3
080810006001087,3
080810006001088,3
080810006001089,3
080810006001090,3
080810006001091,3
080810006001092,3
080810006001093,3
080810006001094,3
080810006001095,3
080810006001096,3
080810006001097,3
080810006001098,3
080810006001099,3
080810006001100,3
080810006001101,3
080810006001102,3
080810006001103,3
080810006001104,3
080810006001105,3
080810006001106,3
080810006001107,3
080810006001108,3
080810006001109,3
080810006001110,3
